_id,year,title,gross_box_office,max_theater,open_theater,open_week,opening,Distributor,Domestic
66134b40ab14b5df5ef92505,2011,Justin Bieber: Never Say Never,"$4,577,280 ",281,281,7-Apr,"$1,287,879 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92506,2011,Immortals,"$4,566,553 ",238,238,24-Nov,"$1,743,037 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92507,2011,Scream 4,"$4,435,657 ",187,187,14-Apr,"$1,901,623 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92508,2011,Abduction,"$4,312,770 ",182,182,22-Sep,"$1,300,053 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92509,2011,Spy Kids 4: All the Time in the World,"$4,304,377 ",386,304,24-Sep,"$409,298 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9250a,2011,Something Borrowed,"$3,949,245 ",249,249,5-May,"$1,509,179 ","[ ""Hoyts Distribution"" ]",AU
66134b40ab14b5df5ef9250b,2011,Oranges and Sunshine,"$3,860,926 ",110,103,9-Jun,"$717,911 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef9250c,2011,Sanctum,"$3,846,797 ",252,252,3-Feb,"$1,617,816 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef9250d,2011,The Dilemma,"$3,700,904 ",227,227,13-Jan,"$1,411,988 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef9250e,2011,127 Hours,"$3,590,355 ",182,181,10-Feb,"$1,200,937 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef9250f,2011,The Change-Up,"$3,349,929 ",220,220,8-Sep,"$1,171,425 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92510,2011,Jane Eyre,"$3,303,178 ",152,152,11-Aug,"$843,468 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92511,2011,Footloose,"$2,933,101 ",229,229,6-Oct,"$1,051,925 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92512,2011,Monte Carlo,"$2,900,185 ",176,176,22-Sep,"$511,204 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef92513,2011,The Three Musketeers,"$2,852,428 ",236,236,20-Oct,"$935,301 ","[ ""Hoyts Distribution"" ]",AU
66134b40ab14b5df5ef92514,2011,I Don't Know How She Does It,"$2,820,112 ",232,230,3-Nov,"$953,669 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92515,2011,How Do You Know,"$2,739,253 ",167,167,26-Jan,"$964,323 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef92516,2011,The Cup,"$2,648,134 ",280,277,13-Oct,"$845,960 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92517,2011,Final Destination 5,"$2,513,457 ",159,158,1-Sep,"$1,028,163 ","[ ""Warner Bros."" ]",AU
66134b40ab14b5df5ef92518,2011,Hereafter,"$2,473,268 ",196,196,10-Feb,"$1,019,608 ","[ ""Warner Bros."" ]",AU
66134b40ab14b5df5ef92519,2011,The Girl Who Kicked the Hornet's Nest,"$2,376,199 ",110,99,3-Mar,"$496,135 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef9251a,2011,"Big Mommas: Like Father, Like Son","$2,355,403 ",185,185,17-Feb,"$927,476 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef9251b,2011,Drive,"$2,286,388 ",94,81,27-Oct,"$499,330 ",null,AU
66134b40ab14b5df5ef9251c,2011,Warrior,"$2,196,472 ",228,224,27-Oct,"$756,332 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9251d,2011,Larry Crowne,"$2,124,486 ",210,210,21-Jul,"$853,510 ",null,AU
66134b40ab14b5df5ef9251e,2011,What's Your Number?,"$2,114,765 ",199,199,13-Oct,"$859,226 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef9251f,2011,The Guard,"$2,102,580 ",65,49,25-Aug,"$313,952 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92520,2011,Glee: The 3D Concert Movie,"$2,099,780 ",238,238,11-Aug,"$1,005,354 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef92521,2011,Conviction,"$2,050,830 ",200,198,24-Feb,"$748,953 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef92522,2011,Hoodwinked Too! Hood vs. Evil,"$2,004,233 ",321,321,5-May,"$508,060 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92523,2011,Hanna,"$1,936,363 ",139,139,28-Jul,"$793,459 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92524,2011,The Next Three Days,"$1,924,999 ",149,149,3-Feb,"$911,642 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92525,2011,The Eye of the Storm,"$1,847,312 ",40,18,15-Sep,"$203,445 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92526,2011,The Mechanic,"$1,708,754 ",124,124,24-Mar,"$665,178 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92527,2011,The Women on the 6th Floor,"$1,660,005 ",27,25,8-Dec,"$93,352 ","[ ""Palace Films"" ]",AU
66134b40ab14b5df5ef92528,2011,One Day,"$1,599,675 ",163,163,1-Sep,"$605,862 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92529,2011,The Tree of Life,"$1,589,461 ",39,17,30-Jun,"$286,390 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef9252a,2011,Conan the Barbarian,"$1,484,160 ",213,203,18-Aug,"$644,952 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9252b,2011,Barney's Version,"$1,414,307 ",39,30,24-Mar,"$237,011 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef9252c,2011,Faster,"$1,412,028 ",136,136,3-Feb,"$682,410 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef9252d,2011,Senna,"$1,334,411 ",48,47,11-Aug,"$337,041 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef9252e,2011,Fright Night,"$1,256,444 ",167,167,15-Sep,"$531,331 ","[ ""Walt Disney Pictures"" ]",AU
66134b40ab14b5df5ef9252f,2011,Dolphin Tale,"$1,239,518 ",317,317,15-Dec,"$325,294 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92530,2011,The Debt,"$1,238,474 ",55,55,10-Nov,"$348,261 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92531,2011,Mrs. Carey's Concert,"$1,164,391 ",57,-,28-Apr,-,null,AU
66134b40ab14b5df5ef92532,2011,The Snowtown Murders,"$1,133,435 ",30,16,19-May,"$180,301 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92533,2011,The Trip,"$987,667 ",29,16,30-Jun,"$171,095 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92534,2011,The Thing,"$964,401 ",127,127,13-Oct,"$575,494 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92535,2011,The Rite,"$955,358 ",81,81,10-Mar,"$415,021 ","[ ""Warner Bros."" ]",AU
66134b40ab14b5df5ef92536,2011,The Hunter,"$947,874 ",58,50,30-Sep,"$64,670 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92537,2011,Anonymous,"$886,278 ",138,135,3-Nov,"$378,368 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef92538,2011,Insidious,"$867,157 ",137,136,12-May,"$384,638 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef92539,2011,Incendies,"$838,632 ",34,21,21-Apr,"$134,037 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef9253a,2011,Potiche,"$832,364 ",32,31,21-Apr,"$180,991 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef9253b,2011,Never Let Me Go,"$821,696 ",65,65,31-Mar,"$272,622 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef9253c,2011,Shark Night,"$797,625 ",137,137,10-Nov,"$432,178 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef9253d,2011,Another Year,"$793,440 ",38,30,27-Jan,"$150,568 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef9253e,2011,The Way Back,"$785,527 ",128,128,24-Feb,"$352,427 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9253f,2011,The Phantom of the Opera at the Royal Albert Hall,"$749,736 ",100,100,13-Oct,"$285,577 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92540,2011,We Need to Talk About Kevin,"$702,332 ",25,22,16-Nov,"$141,616 ","[ ""Entertainment One"" ]",AU
66134b40ab14b5df5ef92541,2011,Mozart's Sister,"$699,889 ",28,19,7-Jul,"$107,700 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef92542,2011,My Afternoons with Margueritte,"$671,403 ",34,26,7-Apr,"$119,426 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef92543,2011,Your Highness,"$645,113 ",124,124,12-May,"$365,356 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef92544,2011,Beginners,"$616,716 ",26,25,25-Aug,"$150,614 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef92545,2011,Priest,"$615,837 ",104,104,25-Aug,"$330,032 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef92546,2011,Rabbit Hole,"$579,666 ",26,26,17-Feb,"$163,994 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92547,2011,TT3D: Closer to the Edge,"$564,848 ",73,73,20-Oct,"$187,562 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef92548,2011,Little White Lies,"$557,171 ",25,22,16-Jun,"$100,436 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef92549,2011,Brighton Rock,"$552,284 ",38,32,14-Apr,"$147,020 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef9254a,2011,Ra.One,"$499,643 ",28,27,26-Oct,"$323,975 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef9254b,2011,Get Low,"$491,790 ",41,38,26-May,"$118,993 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef9254c,2011,Melancholia,"$454,824 ",21,21,15-Dec,"$81,612 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef9254d,2011,Beautiful Lies,"$441,460 ",20,19,22-Jul,"$132,220 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef9254e,2011,Judy Moody and the Not Bummer Summer,"$438,917 ",110,110,27-Oct,"$165,081 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b40ab14b5df5ef9254f,2011,Babies,"$434,689 ",32,32,5-May,"$100,136 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92550,2011,The Company Men,"$421,559 ",26,24,10-Mar,"$104,268 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92551,2011,Bill Cunningham: New York,"$413,587 ",15,12,10-Nov,"$59,490 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92552,2011,Albert Nobbs,"$413,404 ",28,28,26-Dec,"$117,226 ",null,AU
66134b40ab14b5df5ef92553,2011,Zindagi Na Milegi Dobara,"$409,143 ",14,14,14-Jul,"$147,845 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef92554,2011,Of Gods and Men,"$402,040 ",8,5,26-May,"$43,440 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef92555,2011,The Ages of Love,"$400,909 ",14,14,24-Nov,"$44,663 ","[ ""Palace Films"" ]",AU
66134b40ab14b5df5ef92556,2011,The Skin I Live In,"$395,065 ",21,21,26-Dec,"$97,472 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92557,2011,Inside Job,"$389,910 ",9,7,17-Feb,"$56,802 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef92558,2011,Delhi Belly,"$382,130 ",12,12,30-Jun,"$144,981 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92559,2011,Tamara Drewe,"$360,681 ",41,41,3-Feb,"$148,521 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9255a,2011,Mad Bastards,"$324,626 ",27,27,5-May,"$87,367 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef9255b,2011,Angel & Tony,"$309,902 ",14,12,19-May,"$50,262 ","[ ""Palace Films"" ]",AU
66134b40ab14b5df5ef9255c,2011,The Sleeping Beauty,"$293,081 ",13,12,23-Jun,"$73,683 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef9255d,2011,Cave of Forgotten Dreams,"$292,751 ",18,18,22-Sep,"$67,086 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef9255e,2011,Soul Surfer,"$290,744 ",56,54,26-May,"$111,303 ","[ ""Sony Pictures Releasing"" ]",AU
66134b40ab14b5df5ef9255f,2011,Wintervention,"$288,023 ",3,2,26-May,"$92,589 ",null,AU
66134b40ab14b5df5ef92560,2011,Biutiful,"$282,808 ",15,11,24-Mar,"$82,520 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92561,2011,Win Win,"$274,644 ",65,5,18-Aug,"$130,190 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef92562,2011,Bodyguard,"$266,151 ",16,16,1-Sep,"$230,916 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92563,2011,Santa's Apprentice,"$263,167 ",149,149,10-Nov,"$135,955 ","[ ""Becker Film Group"" ]",AU
66134b40ab14b5df5ef92564,2011,The Whistleblower,"$254,039 ",21,21,29-Sep,"$121,894 ","[ ""Entertainment One"" ]",AU
66134b40ab14b5df5ef92565,2011,Don 2,"$252,529 ",22,-,23-Dec,-,null,AU
66134b40ab14b5df5ef92566,2011,Desi Boyz,"$249,645 ",12,12,24-Nov,"$138,357 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef92567,2011,Ready,"$230,022 ",13,13,2-Jun,"$131,450 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef92568,2011,Submarine,"$219,292 ",18,18,8-Sep,"$92,323 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef92569,2011,Big Mamma's Boy,"$207,262 ",33,33,28-Jul,"$117,276 ","[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef9256a,2011,Pina,"$203,612 ",10,10,18-Aug,"$49,743 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef9256b,2011,Certified Copy,"$196,843 ",7,-,17-Feb,-,"[ ""Madman Entertainment"" ]",AU
66134b40ab14b5df5ef9256c,2011,Catfish,"$189,695 ",11,11,3-Feb,"$68,380 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef9256d,2011,Double Dhamaal,"$171,018 ",12,12,23-Jun,"$105,267 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef9256e,2011,Tornado Alley,"$170,155 ",2,2,29-Sep,"$69,637 ","[ ""IMAX"" ]",AU
66134b40ab14b5df5ef9256f,2011,Crazy Mad Lover,"$161,285 ",13,13,13-Jan,"$161,285 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef92570,2011,In a Better World,"$154,517 ",15,15,31-Mar,"$51,595 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef92571,2011,The Conspirator,"$152,393 ",40,40,28-Jul,"$83,228 ","[ ""Rialto Distribution"" ]",AU
66134b40ab14b5df5ef92572,2011,Attack the Block,"$146,349 ",49,49,1-Dec,"$66,617 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef92573,2011,The Orator,"$145,421 ",14,14,17-Nov,"$139,020 ",null,AU
66134b40ab14b5df5ef92574,2011,Singham,"$144,244 ",12,12,21-Jul,"$78,651 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92575,2011,Griff the Invisible,"$141,889 ",20,20,17-Mar,"$66,104 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92576,2011,Burning Man,"$133,274 ",18,18,17-Nov,"$68,554 ","[ ""Paramount Pictures International"" ]",AU
66134b40ab14b5df5ef92577,2011,Don't Be Afraid of the Dark,"$129,936 ",48,48,3-Nov,"$129,936 ","[ ""Entertainment One"" ]",AU
66134b40ab14b5df5ef92578,2011,7 Aum Arivu,"$124,749 ",14,14,27-Oct,"$86,158 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92579,2011,Dum Maaro Dum,"$114,935 ",26,26,21-Apr,"$114,935 ","[ ""20th Century Fox International"" ]",AU
66134b40ab14b5df5ef9257a,2011,Fighting Fear,"$114,551 ",55,55,10-Nov,"$98,770 ",null,AU
66134b40ab14b5df5ef9257b,2011,Rockstar,"$109,184 ",13,13,10-Nov,"$109,184 ","[ ""Eros Worldwide"" ]",AU
66134b40ab14b5df5ef9257c,2011,The Dirty Picture,"$108,638 ",11,11,1-Dec,"$60,841 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef9257d,2011,Our Idiot Brother,"$108,066 ",41,41,3-Nov,"$84,840 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef9257e,2011,Courageous,"$107,781 ",20,20,10-Nov,"$107,781 ",null,AU
66134b40ab14b5df5ef9257f,2011,George Harrison: Living in the Material World,"$107,548 ",38,38,20-Oct,"$107,548 ","[ ""Roadshow Films"" ]",AU
66134b40ab14b5df5ef92580,2011,The Beaver,"$95,383 ",63,63,4-Aug,"$81,863 ","[ ""Icon Film Distribution"" ]",AU
66134b40ab14b5df5ef92581,2011,Mere Brother Ki Dulhan,"$95,121 ",14,14,8-Sep,"$95,121 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92582,2011,Oceans,"$89,021 ",10,10,26-May,"$31,045 ","[ ""Hopscotch Films"" ]",AU
66134b40ab14b5df5ef92583,2011,Aarakshan,"$85,485 ",16,16,11-Aug,"$85,485 ","[ ""Mind Blowing Films"" ]",AU
66134b40ab14b5df5ef92584,2011,Mars Needs Moms,"$82,808 ",109,109,14-Apr,"$74,934 ","[ ""Walt Disney Pictures"" ]",AU
66134b40ab14b5df5ef92585,2011,Mausam,"$82,362 ",12,12,22-Sep,"$82,362 ","[ ""Eros Worldwide"" ]",AU
66134b41ab14b5df5ef92586,2012,The Avengers,"$54,385,465 ",627,621,25-Apr,"$13,923,182 ","[ ""Walt Disney Pictures"" ]",AU
66134b41ab14b5df5ef92587,2012,Ted,"$35,533,809 ",411,365,5-Jul,"$8,934,021 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef92588,2012,Ice Age: Continental Drift,"$28,621,749 ",564,490,27-Jun,"$5,014,329 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef92589,2012,Les Misérables,"$27,577,953 ",338,-,26-Dec,-,"[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef9258a,2012,Madagascar 3: Europe's Most Wanted,"$25,567,458 ",532,525,13-Sep,"$4,175,395 ","[ ""Paramount Pictures International"" ]",AU
66134b41ab14b5df5ef9258b,2012,Wreck-It Ralph,"$23,983,586 ",483,-,27-Dec,-,"[ ""Walt Disney Pictures"" ]",AU
66134b41ab14b5df5ef9258c,2012,The Best Exotic Marigold Hotel,"$21,226,137 ",270,258,22-Mar,"$3,566,050 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef9258d,2012,Sherlock Holmes: A Game of Shadows,"$20,998,519 ",388,386,5-Jan,"$6,586,846 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef9258e,2012,Snow White and the Huntsman,"$20,952,675 ",380,379,21-Jun,"$6,237,483 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef9258f,2012,Alvin and the Chipmunks: Chipwrecked,"$20,341,322 ",368,265,1-Jan,"$1,259,111 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef92590,2012,Taken 2,"$20,229,474 ",367,246,4-Oct,"$7,792,130 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef92591,2012,Prometheus,"$18,720,677 ",469,467,7-Jun,"$6,722,103 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef92592,2012,The Amazing Spider-Man,"$17,924,071 ",581,581,4-Jul,"$5,467,935 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef92593,2012,Men in Black³,"$17,740,460 ",596,592,24-May,"$4,883,771 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef92594,2012,Brave,"$17,233,959 ",425,425,21-Jun,"$2,526,943 ","[ ""Walt Disney Pictures"" ]",AU
66134b41ab14b5df5ef92595,2012,The Descendants,"$15,947,488 ",229,189,12-Jan,"$2,367,843 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef92596,2012,The Lorax,"$15,706,029 ",507,507,29-Mar,"$2,190,204 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef92597,2012,American Reunion,"$15,421,131 ",330,330,5-Apr,"$4,950,180 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef92598,2012,21 Jump Street,"$15,137,068 ",300,300,15-Mar,"$4,312,361 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef92599,2012,The Sapphires,"$14,731,504 ",280,279,9-Aug,"$2,475,407 ","[ ""Entertainment One"" ]",AU
66134b41ab14b5df5ef9259a,2012,The Dictator,"$13,677,431 ",346,346,17-May,"$5,264,636 ","[ ""Paramount Pictures International"" ]",AU
66134b41ab14b5df5ef9259b,2012,The Bourne Legacy,"$12,787,993 ",435,435,16-Aug,"$4,376,978 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef9259c,2012,Argo,"$12,724,841 ",354,351,25-Oct,"$2,028,368 ","[ ""Warner Bros."" ]",AU
66134b41ab14b5df5ef9259d,2012,Looper,"$12,098,221 ",277,276,27-Sep,"$3,027,874 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef9259e,2012,The Vow,"$11,654,152 ",229,209,9-Feb,"$2,995,904 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef9259f,2012,Parental Guidance,"$11,385,883 ",238,-,27-Dec,-,"[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925a0,2012,Dark Shadows,"$10,667,700 ",369,369,10-May,"$3,738,075 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925a1,2012,Battleship,"$10,194,275 ",369,369,12-Apr,"$4,089,849 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef925a2,2012,The Muppets,"$10,080,813 ",300,300,12-Jan,"$2,378,975 ","[ ""Walt Disney Pictures"" ]",AU
66134b41ab14b5df5ef925a3,2012,Rise of the Guardians,"$9,090,311 ",520,520,13-Dec,"$2,652,551 ","[ ""Paramount Pictures International"" ]",AU
66134b41ab14b5df5ef925a4,2012,Safe House,"$9,017,159 ",234,234,9-Feb,"$2,903,747 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef925a5,2012,The Girl with the Dragon Tattoo,"$8,870,177 ",257,252,12-Jan,"$2,412,696 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef925a6,2012,Quartet,"$8,747,220 ",149,-,27-Dec,-,"[ ""Paramount Pictures International"" ]",AU
66134b41ab14b5df5ef925a7,2012,The Expendables 2,"$8,490,452 ",281,276,30-Aug,"$3,058,858 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925a8,2012,Diary of a Wimpy Kid: Dog Days,"$8,452,341 ",249,236,20-Sep,"$1,019,933 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925a9,2012,This Means War,"$8,377,261 ",242,242,17-Feb,"$2,094,969 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925aa,2012,Chronicle,"$8,024,267 ",192,192,2-Feb,"$3,150,631 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925ab,2012,What to Expect When You're Expecting,"$8,022,918 ",305,305,31-May,"$2,359,196 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925ac,2012,Paranormal Activity 4,"$7,873,919 ",321,321,18-Oct,"$3,679,155 ","[ ""Paramount Pictures International"" ]",AU
66134b41ab14b5df5ef925ad,2012,Hotel Transylvania,"$7,760,623 ",465,454,20-Sep,"$1,371,705 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef925ae,2012,Journey 2: The Mysterious Island,"$7,518,548 ",351,351,19-Jan,"$2,002,193 ","[ ""Warner Bros."" ]",AU
66134b41ab14b5df5ef925af,2012,John Carter,"$7,376,500 ",410,246,8-Mar,"$3,272,307 ","[ ""Walt Disney Pictures"" ]",AU
66134b41ab14b5df5ef925b0,2012,Titanic,"$7,220,497 ",185,169,5-Apr,"$1,781,349 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925b1,2012,Tinker Tailor Soldier Spy,"$6,919,623 ",144,144,19-Jan,"$1,492,336 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef925b2,2012,The Lucky One,"$6,517,924 ",242,242,19-Apr,"$2,368,681 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925b3,2012,Underworld: Awakening,"$6,498,996 ",214,214,26-Jan,"$2,864,463 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef925b4,2012,Total Recall,"$6,374,255 ",344,338,23-Aug,"$2,432,553 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef925b5,2012,The Five-Year Engagement,"$6,353,823 ",276,276,3-May,"$1,980,607 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b41ab14b5df5ef925b6,2012,The Pirates! Band of Misfits,"$6,254,136 ",425,425,5-Apr,"$890,893 ","[ ""Sony Pictures Releasing"" ]",AU
66134b41ab14b5df5ef925b7,2012,Kath & Kimderella,"$6,150,771 ",285,285,6-Sep,"$2,076,123 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925b8,2012,Mirror Mirror,"$6,097,147 ",242,233,29-Mar,"$910,630 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925b9,2012,The Intouchables,"$6,041,887 ",121,66,25-Oct,"$704,718 ","[ ""Roadshow Films"" ]",AU
66134b41ab14b5df5ef925ba,2012,The Watch,"$5,992,539 ",225,225,13-Sep,"$1,852,221 ","[ ""20th Century Fox International"" ]",AU
66134b41ab14b5df5ef925bb,2012,The Campaign,"$5,765,136 ",229,229,9-Aug,"$2,156,755 ","[ ""Warner Bros."" ]",AU
66134b41ab14b5df5ef925bc,2012,Wrath of the Titans,"$5,607,623 ",337,337,29-Mar,"$2,046,661 ","[ ""Warner Bros."" ]",AU
66134b41ab14b5df5ef925bd,2012,Contraband,"$5,578,127 ",219,219,23-Feb,"$1,728,269 ","[ ""Universal Pictures International (UPI)"" ]",AU
