_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134519068e2ab147e277a8,"[ ""Toei Company"" ]","$8,918,825 ",289,-,27-Apr,-,Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Z,2013,JP
66134519068e2ab147e277a9,"[ ""Showgate"" ]","$4,981,687 ",122,122,28-Jun,"$845,575 ",Ju-on: The Beginning of the End,2014,JP
66134519068e2ab147e277aa,"[ ""Toei Company"" ]","$8,451,562 ",305,305,11-May,"$1,522,008 ",Phone Call to the Bar 2,2013,JP
66134519068e2ab147e277ab,"[ ""Paramount Pictures International"" ]","$4,949,111 ",333,333,15-Feb,"$1,109,599 ",Jack Ryan: Shadow Recruit,2014,JP
66134519068e2ab147e277ac,"[ ""20th Century Fox International"" ]","$7,991,915 ",655,655,13-Sep,"$1,854,225 ",The Wolverine,2013,JP
66134519068e2ab147e277ad,"[ ""20th Century Fox International"" ]","$7,730,022 ",600,-,21-Dec,-,Walking with Dinosaurs 3D,2013,JP
66134519068e2ab147e277ae,"[ ""Sony Pictures Releasing"" ]","$7,648,083 ",324,324,20-Sep,"$1,537,083 ",Elysium,2013,JP
66134519068e2ab147e277af,null,"$4,910,107 ",156,156,16-May,"$1,309,007 ",Ushijima the Loan Shark 2,2014,JP
66134519068e2ab147e277b0,"[ ""Walt Disney Pictures"" ]","$7,426,857 ",409,409,30-Nov,"$1,762,052 ",RED 2,2013,JP
66134519068e2ab147e277b1,"[ ""Shochiku"" ]","$4,887,712 ",314,314,1-Nov,"$1,608,196 ",The Expendables 3,2014,JP
66134519068e2ab147e277b2,"[ ""Toho Company"" ]","$7,379,440 ",258,258,27-Dec,"$1,502,624 ",Hunter x Hunter: The Last Mission,2013,JP
66134519068e2ab147e277b3,"[ ""Walt Disney Pictures"" ]","$4,853,783 ",313,313,19-Jul,"$762,712 ",Planes: Fire & Rescue,2014,JP
66134519068e2ab147e277b4,"[ ""Shochiku"" ]","$7,087,031 ",238,237,13-Apr,"$1,220,041 ",The Great Passage,2013,JP
66134519068e2ab147e277b5,"[ ""Shochiku"" ]","$4,787,298 ",253,253,11-Jan,"$899,369 ",Judge!,2014,JP
66134519068e2ab147e277b6,"[ ""Shochiku"" ]","$4,662,269 ",535,535,28-Jun,"$1,163,022 ",Transcendence,2014,JP
66134519068e2ab147e277b7,"[ ""Showgate"" ]","$7,086,598 ",224,223,22-Jun,"$1,579,342 ",Crying 100 Times: Every Raindrop Falls,2013,JP
66134519068e2ab147e277b8,null,"$7,009,723 ",459,233,30-Aug,"$1,636,333 ",Sadako 2 3D,2013,JP
66134519068e2ab147e277b9,"[ ""Warner Bros."" ]","$4,623,988 ",371,371,22-Aug,"$1,301,809 ",Into the Storm,2014,JP
66134519068e2ab147e277ba,"[ ""Toei Company"" ]","$6,966,862 ",302,301,7-Dec,"$844,502 ",Ask This of Rikyu,2013,JP
66134519068e2ab147e277bb,"[ ""Shochiku"" ]","$4,511,461 ",35,-,17-May,-,Mobile Suit Gundam Unicorn 7,2014,JP
66134519068e2ab147e277bc,"[ ""Warner Bros."" ]","$6,755,058 ",327,327,13-Sep,"$1,445,793 ",Unforgiven,2013,JP
66134519068e2ab147e277bd,"[ ""Toho Company"" ]","$6,275,245 ",293,293,11-May,"$1,218,187 ",Hospitality Department,2013,JP
66134519068e2ab147e277be,"[ ""Toei Company"" ]","$4,494,355 ",210,210,11-Oct,"$932,469 ",Happiness Charge PreCure!,2014,JP
