_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
6613477c20c516ce485ceec1,"[ ""Deltamac Co."" ]","$4,983,077 ",53,-,18-Dec,-,The Lord of the Rings: The Return of the King,2003,HK
6613477c20c516ce485ceec2,null,"$4,675,113 ",-,-,22-Jun,-,Mission: Impossible II,2000,HK
6613477c20c516ce485ceec3,"[ ""Intercontinental Film Distributors (HK)"" ]","$4,084,033 ",58,-,17-Jul,-,Finding Nemo,2003,HK
6613477c20c516ce485ceec4,null,"$1,586,239 ",-,-,3-Aug,-,X-Men,2000,HK
6613477c20c516ce485ceec5,"[ ""Media Asia Distribution"" ]","$3,865,758 ",104,-,11-Dec,-,Infernal Affairs III,2003,HK
6613477c20c516ce485ceec6,"[ ""United International Pictures"" ]","$1,228,209 ",-,-,25-May,-,Gladiator,2000,HK
6613477c20c516ce485ceec7,"[ ""Emperor Motion Pictures"" ]","$3,644,097 ",53,-,19-Jun,-,The Twins Effect,2003,HK
6613477c20c516ce485ceec8,null,"$730,456 ",-,-,15-Jun,-,Final Destination,2000,HK
6613477c20c516ce485ceec9,null,"$3,367,646 ",52,-,25-Sep,-,Running on Karma,2003,HK
6613477c20c516ce485ceeca,"[ ""Media Asia Distribution"" ]","$3,194,310 ",68,-,1-Oct,-,Infernal Affairs II,2003,HK
6613477c20c516ce485ceecb,null,"$3,031,897 ",-,-,9-Jan,-,The Lord of the Rings: The Two Towers,2003,HK
6613477c20c516ce485ceecc,"[ ""Mei Ah Entertainment"" ]","$2,777,624 ",47,-,3-Jul,-,Love Undercover 2: Love Mission,2003,HK
6613477c20c516ce485ceecd,null,"$2,724,704 ",-,-,30-Jan,-,Catch Me If You Can,2003,HK
6613477c20c516ce485ceece,null,"$2,552,511 ",44,-,24-Jul,-,"Good Times, Bed Times",2003,HK
6613477c20c516ce485ceecf,"[ ""Warner Bros."" ]","$2,300,506 ",67,-,5-Nov,-,The Matrix Revolutions,2003,HK
6613477c20c516ce485ceed0,"[ ""Sony Pictures Releasing"" ]","$2,291,969 ",62,-,10-Jul,-,Terminator 3: Rise of the Machines,2003,HK
6613477c20c516ce485ceed1,"[ ""United International Pictures"" ]","$2,134,552 ",14,-,5-Jun,-,Bruce Almighty,2003,HK
6613477c20c516ce485ceed2,"[ ""Grand China Movies Ltd."" ]","$2,080,428 ",38,-,21-Aug,-,Dragon Loaded 2003,2003,HK
6613477c20c516ce485ceed3,null,"$1,986,486 ",42,-,20-Nov,-,Lost in Time,2003,HK
6613477c20c516ce485ceed4,null,"$1,820,023 ",-,-,30-Apr,-,X2,2003,HK
6613477c20c516ce485ceed5,null,"$1,819,104 ",40,-,18-Dec,-,Sound of Colors,2003,HK
6613477c20c516ce485ceed6,"[ ""Warner Bros."" ]","$1,781,404 ",37,-,11-Sep,-,"Turn Left, Turn Right",2003,HK
6613477c20c516ce485ceed7,"[ ""United International Pictures"" ]","$1,646,974 ",44,-,31-Jul,-,Lara Croft: Tomb Raider - The Cradle of Life,2003,HK
6613477c20c516ce485ceed8,null,"$1,551,436 ",-,-,17-Apr,-,Johnny English,2003,HK
6613477c20c516ce485ceed9,"[ ""Mei Ah Entertainment"" ]","$1,388,974 ",37,-,11-Sep,-,Men Suddenly in Black,2003,HK
6613477c20c516ce485ceeda,"[ ""United International Pictures"" ]","$1,322,540 ",25,-,4-Dec,-,Love Actually,2003,HK
6613477c20c516ce485ceedb,"[ ""UGC-Fox Distribution (UFD)"" ]","$1,295,601 ",38,-,6-Nov,-,The Death Curse,2003,HK
6613477c20c516ce485ceedc,"[ ""Universe Films Distribution Company"" ]","$1,292,983 ",33,-,24-Dec,-,Anna in Kung-Fu Land,2003,HK
6613477c20c516ce485ceedd,"[ ""Go Film Distribution"" ]","$1,273,571 ",26,-,24-Dec,-,Golden Chicken 2,2003,HK
6613477c20c516ce485ceede,"[ ""Intercontinental Film Distributors (HK)"" ]","$1,260,924 ",35,-,21-Aug,-,Pirates of the Caribbean: The Curse of the Black Pearl,2003,HK
6613477c20c516ce485ceedf,"[ ""United International Pictures"" ]","$1,182,727 ",29,-,19-Jun,-,Hulk,2003,HK
6613477c20c516ce485ceee0,null,"$1,068,645 ",40,-,31-Jul,-,Heroic Duo,2003,HK
6613477c20c516ce485ceee1,null,"$1,053,325 ",29,-,30-Oct,-,Naked Ambition,2003,HK
6613477c20c516ce485ceee2,null,"$1,027,515 ",-,-,23-Jan,-,Love for All Seasons,2003,HK
6613477c20c516ce485ceee3,"[ ""Filmko Films Distribution"" ]","$974,598 ",5,-,5-Jun,-,Truth or Dare: 6th Floor Rear Flat,2003,HK
6613477c20c516ce485ceee4,"[ ""Emperor Motion Pictures"" ]","$929,544 ",38,-,14-Aug,-,The Medallion,2003,HK
6613477c20c516ce485ceee5,"[ ""S&W Entertainment Limited"" ]","$834,699 ",7,-,20-Jun,-,Colour of the Truth,2003,HK
6613477c20c516ce485ceee6,"[ ""20th Century Fox International"" ]","$735,745 ",31,-,4-Sep,-,The League of Extraordinary Gentlemen,2003,HK
6613477c20c516ce485ceee7,"[ ""Sony Pictures Releasing"" ]","$734,322 ",32,-,26-Jun,-,Charlie's Angels: Full Throttle,2003,HK
6613477c20c516ce485ceee8,"[ ""Intercontinental Film Distributors (HK)"" ]","$731,754 ",19,-,18-Dec,-,The Haunted Mansion,2003,HK
6613477c20c516ce485ceee9,"[ ""Golden Scene"" ]","$702,171 ",24,-,28-Aug,-,Spy Kids 3: Game Over,2003,HK
6613477c20c516ce485ceeea,"[ ""S&W Entertainment Limited"" ]","$695,909 ",32,-,23-Oct,-,The Spy Dad,2003,HK
6613477c20c516ce485ceeeb,"[ ""Edko Films"" ]","$686,689 ",18,-,7-Aug,-,The Classic,2003,HK
6613477c20c516ce485ceeec,"[ ""Golden Scene"" ]","$588,075 ",29,-,24-Jul,-,Iron Ladies 2,2003,HK
6613477c20c516ce485ceeed,"[ ""Panasia Films"" ]","$545,887 ",33,-,16-Oct,-,Kill Bill: Vol. 1,2003,HK
6613477c20c516ce485ceeee,null,"$529,322 ",-,-,9-Jan,-,Black Mask 2: City of Masks,2003,HK
6613477c20c516ce485ceeef,null,"$451,609 ",-,-,20-Feb,-,Final Destination 2,2003,HK
6613477c20c516ce485ceef0,"[ ""Sony Pictures Releasing"" ]","$450,475 ",36,-,18-Sep,-,S.W.A.T.,2003,HK
6613477c20c516ce485ceef1,"[ ""Filmko Films Distribution"" ]","$430,260 ",31,-,27-Nov,-,Star Runner,2003,HK
6613477c20c516ce485ceef2,"[ ""Intercontinental Film Distributors (HK)"" ]","$429,132 ",26,-,14-Aug,-,Battle Royale II,2003,HK
6613477c20c516ce485ceef3,"[ ""Golden Scene"" ]","$427,872 ",26,-,20-Nov,-,Scary Movie 3,2003,HK
6613477c20c516ce485ceef4,"[ ""Filmko Films Distribution"" ]","$407,636 ",23,-,16-Oct,-,The Floating Landscape,2003,HK
6613477c20c516ce485ceef5,null,"$397,898 ",-,-,3-Apr,-,The Core,2003,HK
6613477c20c516ce485ceef6,"[ ""Media Suits"" ]","$382,206 ",30,-,23-Oct,-,The Park,2003,HK
6613477c20c516ce485ceef7,"[ ""Edko Films"" ]","$361,988 ",17,-,23-Oct,-,Crazy First Love,2003,HK
6613477c20c516ce485ceef8,null,"$356,959 ",-,-,2-Jan,-,8 Mile,2003,HK
6613477c20c516ce485ceef9,"[ ""Edko Films"" ]","$302,383 ",24,-,30-Oct,-,Freddy vs. Jason,2003,HK
6613477c20c516ce485ceefa,null,"$301,202 ",-,-,8-May,-,How to Lose a Guy in 10 Days,2003,HK
6613477c20c516ce485ceefb,"[ ""Pro Vision"" ]","$300,219 ",28,-,23-Oct,-,American Wedding,2003,HK
6613477c20c516ce485ceefc,null,"$280,589 ",-,-,16-Jan,"$204,858 ",Phone,2003,HK
6613477c20c516ce485ceefd,"[ ""United International Pictures"" ]","$236,276 ",26,-,4-Sep,-,The Italian Job,2003,HK
6613477c20c516ce485ceefe,"[ ""CJ Entertainment"" ]","$235,896 ",23,-,14-Aug,-,Sinbad: Legend of the Seven Seas,2003,HK
6613477c20c516ce485ceeff,"[ ""Golden Scene"" ]","$233,643 ",17,-,21-Aug,-,A Tale of Two Sisters,2003,HK
6613477c20c516ce485cef00,"[ ""Golden Scene"" ]","$223,710 ",25,-,27-Nov,-,Underworld,2003,HK
6613477c20c516ce485cef01,null,"$215,480 ",-,-,29-Jan,-,Die Another Day,2003,HK
6613477c20c516ce485cef02,"[ ""United International Pictures"" ]","$206,323 ",17,-,18-Sep,-,2 Fast 2 Furious,2003,HK
6613477c20c516ce485cef03,"[ ""Intercontinental Film Distributors (HK)"" ]","$203,666 ",8,-,9-Oct,-,Seabiscuit,2003,HK
6613477c20c516ce485cef04,"[ ""Sony Pictures Releasing"" ]","$203,479 ",30,-,28-Aug,-,Bad Boys II,2003,HK
6613477c20c516ce485cef05,"[ ""UGC-Fox Distribution (UFD)"" ]","$198,373 ",29,-,17-Jul,-,My Dream Girl,2003,HK
6613477c20c516ce485cef06,"[ ""Edko Films"" ]","$192,353 ",19,-,28-Aug,-,My Tutor Friend,2003,HK
6613477c20c516ce485cef07,"[ ""United International Pictures"" ]","$182,489 ",14,-,20-Nov,-,Intolerable Cruelty,2003,HK
6613477c20c516ce485cef08,null,"$173,478 ",-,-,6-Mar,-,About Schmidt,2003,HK
6613477c20c516ce485cef09,"[ ""20th Century Fox International"" ]","$169,668 ",14,-,13-Nov,-,28 Days Later,2003,HK
6613477c20c516ce485cef0a,"[ ""Edko Films"" ]","$151,379 ",1,-,13-Nov,-,Good Bye Lenin!,2003,HK
6613477c20c516ce485cef0b,"[ ""Sony Pictures Releasing"" ]","$147,098 ",21,-,4-Dec,-,The Rundown,2003,HK
6613477c20c516ce485cef0c,"[ ""Lark Films Distribution"" ]","$146,599 ",19,-,18-Dec,-,Lao fu zi dong hua da dian ying: Fan dou shen tan,2003,HK
6613477c20c516ce485cef0d,"[ ""Lark Films Distribution"" ]","$117,222 ",17,-,7-Aug,-,The In-Laws,2003,HK
6613477c20c516ce485cef0e,"[ ""CJ Entertainment"" ]","$104,948 ",22,-,31-Dec,-,The Cat in the Hat,2003,HK
6613477c20c516ce485cef0f,"[ ""Universe Films Distribution Company"" ]","$100,220 ",21,-,4-Sep,-,Shiver,2003,HK
6613477c20c516ce485cef10,"[ ""Intercontinental Film Distributors (HK)"" ]","$93,503 ",19,-,23-Oct,-,Once Upon a Time in Mexico,2003,HK
6613477c20c516ce485cef11,"[ ""Golden Scene"" ]","$90,638 ",17,-,9-Oct,-,The Uninvited,2003,HK
6613477c20c516ce485cef12,"[ ""Golden Scene"" ]","$87,694 ",5,-,18-Sep,-,Swimming Pool,2003,HK
6613477c20c516ce485cef13,"[ ""Warner Bros."" ]","$83,196 ",14,-,4-Dec,-,Mystic River,2003,HK
6613477c20c516ce485cef14,"[ ""20th Century Fox International"" ]","$78,895 ",12,-,28-Aug,-,Down with Love,2003,HK
6613477c20c516ce485cef15,"[ ""Era"" ]","$78,112 ",14,-,25-Sep,-,View from the Top,2003,HK
6613477c20c516ce485cef16,"[ ""Edko Films"" ]","$77,457 ",5,-,17-Jul,-,Blue Gate Crossing,2003,HK
6613477c20c516ce485cef17,null,"$77,033 ",-,-,27-Mar,-,The Life of David Gale,2003,HK
6613477c20c516ce485cef18,"[ ""Lark Films Distribution"" ]","$76,371 ",10,-,27-Nov,-,Secondhand Lions,2003,HK
6613477c20c516ce485cef19,null,"$75,225 ",26,-,13-Nov,-,Hidden Track,2003,HK
6613477c20c516ce485cef1a,"[ ""Intercontinental Film Distributors (HK)"" ]","$74,323 ",19,-,18-Sep,-,They,2003,HK
6613477c20c516ce485cef1b,"[ ""Golden Scene"" ]","$71,196 ",18,-,7-Aug,-,Digimon: Digital Monsters,2003,HK
6613477c20c516ce485cef1c,"[ ""Intercontinental Film Distributors (HK)"" ]","$66,324 ",7,-,13-Nov,-,Under the Tuscan Sun,2003,HK
6613477c20c516ce485cef1d,"[ ""Intercontinental Film Distributors (HK)"" ]","$65,986 ",17,-,3-Jul,-,A Man Apart,2003,HK
6613477c20c516ce485cef1e,"[ ""Paradiso Entertainment"" ]","$62,170 ",15,-,18-Sep,-,Jeepers Creepers 2,2003,HK
6613477c20c516ce485cef1f,null,"$61,703 ",-,-,8-May,-,Willard,2003,HK
6613477c20c516ce485cef20,null,"$61,583 ",14,-,10-Jul,-,Marrying the Mafia,2003,HK
6613477c20c516ce485cef21,null,"$59,231 ",21,-,13-Nov,-,Sex Is Zero,2003,HK
6613477c20c516ce485cef22,null,"$56,828 ",13,-,4-Sep,-,Wrong Turn,2003,HK
6613477c20c516ce485cef23,null,"$56,054 ",1,-,12-Jun,-,Ken Park,2003,HK
6613477c20c516ce485cef24,"[ ""Intercontinental Film Distributors (HK)"" ]","$52,745 ",12,-,11-Sep,-,Freaky Friday,2003,HK
6613477c20c516ce485cef25,"[ ""Mediacorp Raintree Pictures"" ]","$52,419 ",19,-,4-Dec,-,Homerun,2003,HK
6613477c20c516ce485cef26,"[ ""Golden Scene"" ]","$40,044 ",3,-,9-Oct,-,The Magdalene Sisters,2003,HK
6613477c20c516ce485cef27,null,"$39,017 ",10,-,13-Nov,-,Sky of Love,2003,HK
6613477c20c516ce485cef28,"[ ""Sony Pictures Releasing"" ]","$35,479 ",12,-,16-Oct,-,Warriors of Heaven and Earth,2003,HK
6613477c20c516ce485cef29,"[ ""Lark Films Distribution"" ]","$27,509 ",6,-,16-Oct,-,Sonny,2003,HK
6613477c20c516ce485cef2a,"[ ""Universe Films Distribution Company"" ]","$26,478 ",10,-,20-Nov,-,Miss Du Shi Niang,2003,HK
6613477c20c516ce485cef2b,"[ ""Panasia Films"" ]","$26,395 ",4,-,21-Aug,-,Confidence,2003,HK
6613477c20c516ce485cef2c,null,"$25,746 ",10,-,25-Sep,-,City of SARS,2003,HK
6613477c20c516ce485cef2d,"[ ""Deltamac Co."" ]","$21,584 ",3,-,11-Dec,-,The Lord of the Rings: The Two Towers,2003,HK
6613477c20c516ce485cef2e,null,"$21,214 ",9,-,11-Sep,-,Narc,2003,HK
6613477c20c516ce485cef2f,"[ ""Intercontinental Film Distributors (HK)"" ]","$19,467 ",2,-,10-Jul,-,Son of the Bride,2003,HK
6613477c20c516ce485cef30,null,"$19,090 ",6,-,25-Sep,-,Red Snow,2003,HK
6613477c20c516ce485cef31,"[ ""Era"" ]","$18,410 ",3,-,4-Dec,-,The Lord of the Rings: The Fellowship of the Ring,2003,HK
6613477c20c516ce485cef32,"[ ""Warner Bros."" ]","$17,816 ",1,-,13-Nov,-,Casablanca,2003,HK
6613477c20c516ce485cef33,null,"$11,841 ",-,-,22-Jan,-,The Rules of Attraction,2003,HK
6613477c20c516ce485cef34,"[ ""20th Century Fox International"" ]","$9,412 ",2,-,6-Nov,-,"Legally Blonde 2: Red, White & Blonde",2003,HK
6613477c20c516ce485cef35,"[ ""Golden Scene"" ]","$6,761 ",2,-,3-Jul,-,Spider,2003,HK
6613477c20c516ce485cef36,null,"$5,514 ",-,-,16-Jan,"$44,088 ",Ballistic: Ecks vs. Sever,2003,HK
6613477c20c516ce485cef37,null,"$7,035,649 ",-,-,12-Dec,-,Infernal Affairs,2002,HK
6613477c20c516ce485cef38,null,"$4,597 ",-,-,2-Jan,-,A Taste of Honey,2003,HK
6613477c20c516ce485cef39,null,"$4,907,373 ",-,-,19-Dec,-,Harry Potter and the Chamber of Secrets,2002,HK
6613477c20c516ce485cef3a,null,"$3,744 ",-,-,9-Jan,-,Shoot to Thrill,2003,HK
6613477c20c516ce485cef3b,null,"$3,728,668 ",-,-,3-May,-,Spider-Man,2002,HK
6613477c20c516ce485cef3c,null,"$3,136 ",2,-,31-Jul,-,Total Pro Sports: Thirsty Athletes Caught Staring at Gorgeous Women,2003,HK
6613477c20c516ce485cef3d,null,"$3,417,217 ",-,-,19-Dec,-,Hero,2002,HK
6613477c20c516ce485cef3e,null,"$3,056 ",2,-,2-Oct,-,Married Affairs,2003,HK
6613477c20c516ce485cef3f,null,"$3,163,477 ",-,-,31-Jan,-,The Lord of the Rings: The Fellowship of the Ring,2002,HK
6613477c20c516ce485cef40,null,"$2,523 ",-,-,2-Jan,-,Qing mi ge bun yue,2003,HK
6613477c20c516ce485cef41,null,"$2,904,285 ",-,-,4-Jul,-,Minority Report,2002,HK
6613477c20c516ce485cef42,null,"$1,733 ",1,-,17-Jul,-,Suckie,2003,HK
6613477c20c516ce485cef43,null,"$2,646,470 ",-,-,18-Jul,-,Men in Black II,2002,HK
6613477c20c516ce485cef44,null,"$2,637,268 ",-,-,15-Jul,-,My Left Eye Sees Ghosts,2002,HK
6613477c20c516ce485cef45,null,"$1,487 ",1,-,31-Jul,-,"Urusei yatsura: Blind Love! You Bet Your Life, Honest Fox",2003,HK
6613477c20c516ce485cef46,null,"$2,431,737 ",-,-,9-Aug,-,Mighty Baby,2002,HK
6613477c20c516ce485cef47,null,"$2,298,488 ",-,-,19-Dec,-,Golden Chicken,2002,HK
6613477c20c516ce485cef48,null,"$1,909,959 ",-,-,16-May,-,Star Wars: Episode II - Attack of the Clones,2002,HK
6613477c20c516ce485cef49,null,"$1,738,572 ",-,-,9-May,-,The Eye,2002,HK
6613477c20c516ce485cef4a,null,"$1,704,492 ",-,-,19-Apr,-,Dry Wood Fierce Fire,2002,HK
6613477c20c516ce485cef4b,null,"$1,508,050 ",-,-,2-Oct,-,The Lion Roars,2002,HK
6613477c20c516ce485cef4c,null,"$1,482,638 ",-,-,19-Apr,-,The Scorpion King,2002,HK
6613477c20c516ce485cef4d,null,"$1,393,265 ",-,-,1-Aug,-,The Touch,2002,HK
6613477c20c516ce485cef4e,null,"$1,231,686 ",-,-,1-Aug,-,Stuart Little 2,2002,HK
6613477c20c516ce485cef4f,null,"$1,094,049 ",-,-,11-Jul,-,Lilo & Stitch,2002,HK
6613477c20c516ce485cef50,null,"$1,086,931 ",-,-,6-Jun,-,Frugal Game,2002,HK
6613477c20c516ce485cef51,null,"$1,067,694 ",-,-,6-Jun,-,The Sum of All Fears,2002,HK
6613477c20c516ce485cef52,null,"$1,007,376 ",-,-,23-Mar,-,Ice Age,2002,HK
6613477c20c516ce485cef53,null,"$996,910 ",-,-,8-Aug,-,Signs,2002,HK
6613477c20c516ce485cef54,null,"$931,547 ",-,-,15-Aug,-,3 Extremes II,2002,HK
6613477c20c516ce485cef55,null,"$926,489 ",-,-,25-Sep,-,My Wife Is 18,2002,HK
6613477c20c516ce485cef56,null,"$842,728 ",-,-,24-Oct,-,Red Dragon,2002,HK
6613477c20c516ce485cef57,null,"$827,986 ",-,-,30-May,-,Resident Evil,2002,HK
6613477c20c516ce485cef58,null,"$783,029 ",-,-,31-Oct,-,Ghost Ship,2002,HK
6613477c20c516ce485cef59,null,"$761,835 ",-,-,28-Mar,-,E.T. the Extra-Terrestrial,2002,HK
6613477c20c516ce485cef5a,null,"$759,108 ",-,-,25-Jul,-,Scooby-Doo,2002,HK
6613477c20c516ce485cef5b,null,"$747,001 ",-,-,5-Sep,-,Chin cheng sin sang,2002,HK
6613477c20c516ce485cef5c,null,"$736,399 ",-,-,11-Oct,-,The Tuxedo,2002,HK
6613477c20c516ce485cef5d,null,"$718,933 ",-,-,17-Oct,-,Demi-Haunted,2002,HK
6613477c20c516ce485cef5e,null,"$696,449 ",-,-,20-Jun,-,Visible Secret II,2002,HK
6613477c20c516ce485cef5f,null,"$685,468 ",-,-,27-Jun,-,Windtalkers,2002,HK
6613477c20c516ce485cef60,null,"$683,728 ",-,-,19-Sep,-,The Bourne Identity,2002,HK
6613477c20c516ce485cef61,null,"$672,850 ",-,-,20-Dec,-,The Cat Returns,2002,HK
6613477c20c516ce485cef62,null,"$636,400 ",-,-,22-Aug,-,xXx,2002,HK
6613477c20c516ce485cef63,null,"$552,757 ",-,-,26-Sep,-,Road to Perdition,2002,HK
6613477c20c516ce485cef64,null,"$547,751 ",-,-,20-Jun,-,I Not Stupid,2002,HK
6613477c20c516ce485cef65,null,"$523,510 ",-,-,19-Sep,-,Just One Look,2002,HK
6613477c20c516ce485cef66,"[ ""Warner Bros."" ]","$5,966,462 ",58,-,22-Dec,-,Harry Potter and the Goblet of Fire,2005,HK
6613477c20c516ce485cef67,null,"$509,260 ",-,-,25-Jul,-,K-19: The Widowmaker,2002,HK
6613477c20c516ce485cef68,"[ ""United International Pictures"" ]","$5,079,955 ",60,-,14-Dec,-,King Kong,2005,HK
6613477c20c516ce485cef69,null,"$487,032 ",-,-,12-Sep,-,Eight Legged Freaks,2002,HK
6613477c20c516ce485cef6a,"[ ""Media Asia Distribution"" ]","$4,848,847 ",90,-,23-Jun,-,Initial D,2005,HK
6613477c20c516ce485cef6b,"[ ""Intercontinental Film Distributors (HK)"" ]","$4,327,596 ",57,-,3-Feb,-,The Incredibles,2005,HK
6613477c20c516ce485cef6c,null,"$477,285 ",-,-,19-Sep,-,The Way Home,2002,HK
6613477c20c516ce485cef6d,"[ ""United International Pictures"" ]","$3,068,545 ",66,-,29-Jun,-,War of the Worlds,2005,HK
6613477c20c516ce485cef6e,null,"$465,040 ",31,-,11-Jan,-,Behind Enemy Lines,2002,HK
6613477c20c516ce485cef6f,"[ ""20th Century Fox International"" ]","$3,027,991 ",64,-,9-Jun,-,Mr. & Mrs. Smith,2005,HK
6613477c20c516ce485cef70,null,"$459,642 ",-,-,5-Dec,-,Double Vision,2002,HK
6613477c20c516ce485cef71,"[ ""United International Pictures"" ]","$2,885,257 ",52,-,14-Jul,-,Madagascar,2005,HK
6613477c20c516ce485cef72,null,"$459,154 ",-,-,21-Nov,-,Nine Girls and a Ghost,2002,HK
6613477c20c516ce485cef73,"[ ""Intercontinental Film Distributors (HK)"" ]","$2,858,361 ",37,-,24-Mar,-,Howl's Moving Castle,2005,HK
6613477c20c516ce485cef74,null,"$457,377 ",-,-,29-Aug,-,Reign of Fire,2002,HK
6613477c20c516ce485cef75,"[ ""Warner Bros."" ]","$2,675,138 ",39,-,8-Feb,-,Constantine,2005,HK
6613477c20c516ce485cef76,null,"$435,162 ",-,-,6-Dec,-,The New Option,2002,HK
6613477c20c516ce485cef77,"[ ""Media Asia Distribution"" ]","$2,577,734 ",48,-,29-Sep,-,Wait 'Til You're Older,2005,HK
6613477c20c516ce485cef78,null,"$432,044 ",-,-,15-Aug,-,Austin Powers in Goldmember,2002,HK
6613477c20c516ce485cef79,"[ ""20th Century Fox International"" ]","$2,531,147 ",78,-,19-May,-,Star Wars: Episode III - Revenge of the Sith,2005,HK
6613477c20c516ce485cef7a,null,"$2,180,650 ",64,-,22-Sep,-,The Myth,2005,HK
6613477c20c516ce485cef7b,null,"$423,293 ",-,-,29-Aug,-,About a Boy,2002,HK
6613477c20c516ce485cef7c,"[ ""20th Century Fox International"" ]","$2,168,031 ",52,-,14-Jul,-,Fantastic Four,2005,HK
6613477c20c516ce485cef7d,null,"$420,865 ",-,-,5-Sep,-,So Close,2002,HK
6613477c20c516ce485cef7e,null,"$2,032,244 ",47,-,20-Oct,-,Election,2005,HK
6613477c20c516ce485cef7f,"[ ""Mei Ah Entertainment"" ]","$2,030,811 ",42,-,30-Jun,-,Dragon Reloaded,2005,HK
6613477c20c516ce485cef80,null,"$415,497 ",-,-,8-Nov,-,Deathwatch,2002,HK
6613477c20c516ce485cef81,"[ ""China Star Entertainment"" ]","$2,000,436 ",41,-,3-Feb,-,Himalaya Singh,2005,HK
6613477c20c516ce485cef82,null,"$414,174 ",-,-,27-Jun,-,Insomnia,2002,HK
6613477c20c516ce485cef83,"[ ""Intercontinental Film Distributors (HK)"" ]","$1,997,675 ",34,-,24-Dec,-,Chicken Little,2005,HK
6613477c20c516ce485cef84,null,"$400,752 ",-,-,30-May,-,Zhu ba da lian meng,2002,HK
6613477c20c516ce485cef85,"[ ""Warner Bros."" ]","$1,909,649 ",41,-,11-Aug,-,Charlie and the Chocolate Factory,2005,HK
6613477c20c516ce485cef86,null,"$347,056 ",-,-,16-May,-,The Peeping,2002,HK
6613477c20c516ce485cef87,"[ ""Warner Bros."" ]","$1,798,348 ",67,-,16-Jun,-,Batman Begins,2005,HK
6613477c20c516ce485cef88,null,"$340,920 ",-,-,14-Nov,-,Returner,2002,HK
6613477c20c516ce485cef89,"[ ""Applause Entertainment"" ]","$1,798,226 ",63,-,8-Dec,-,Perhaps Love,2005,HK
6613477c20c516ce485cef8a,null,"$300,197 ",-,-,4-Jul,-,Sleeping with the Dead,2002,HK
6613477c20c516ce485cef8b,"[ ""Intercontinental Film Distributors (HK)"" ]","$1,529,487 ",40,-,6-Jan,-,National Treasure,2005,HK
6613477c20c516ce485cef8c,null,"$292,652 ",-,-,9-May,-,Gosford Park,2002,HK
6613477c20c516ce485cef8d,"[ ""Film Unlimited"" ]","$1,526,850 ",44,-,18-Aug,-,Drink-Drank-Drunk,2005,HK
6613477c20c516ce485cef8e,null,"$283,881 ",-,-,22-Aug,-,Unfaithful,2002,HK
6613477c20c516ce485cef8f,"[ ""Edko Films"" ]","$1,490,369 ",40,-,11-Aug,-,The Protector,2005,HK
6613477c20c516ce485cef90,null,"$1,479,325 ",47,-,20-Oct,-,All About Love,2005,HK
6613477c20c516ce485cef91,"[ ""Intercontinental Film Distributors (HK)"" ]","$1,445,709 ",29,-,13-Oct,-,Flightplan,2005,HK
6613477c20c516ce485cef92,null,"$282,308 ",-,-,17-Oct,-,Bangkok Haunted,2002,HK
6613477c20c516ce485cef93,null,"$1,409,257 ",43,-,24-Mar,-,House of Fury,2005,HK
6613477c20c516ce485cef94,null,"$277,686 ",-,-,29-Aug,-,Bend It Like Beckham,2002,HK
6613477c20c516ce485cef95,"[ ""United International Pictures"" ]","$1,357,866 ",22,-,8-Feb,-,Meet the Fockers,2005,HK
6613477c20c516ce485cef96,null,"$1,327,804 ",40,-,28-Apr,-,2 Young,2005,HK
6613477c20c516ce485cef97,null,"$276,739 ",-,-,8-Aug,-,Spirit: Stallion of the Cimarron,2002,HK
6613477c20c516ce485cef98,"[ ""Warner Bros."" ]","$1,261,206 ",30,-,27-Oct,-,Corpse Bride,2005,HK
6613477c20c516ce485cef99,null,"$267,710 ",-,-,22-Aug,-,The Powerpuff Girls Movie,2002,HK
6613477c20c516ce485cef9a,"[ ""United International Pictures"" ]","$1,216,888 ",27,-,17-Mar,-,A Series of Unfortunate Events,2005,HK
6613477c20c516ce485cef9b,null,"$260,115 ",-,-,31-Oct,-,My Big Fat Greek Wedding,2002,HK
6613477c20c516ce485cef9c,"[ ""Media Asia Distribution"" ]","$1,207,234 ",33,-,29-Dec,-,Moonlight in Tokyo,2005,HK
6613477c20c516ce485cef9d,null,"$246,641 ",-,-,6-Sep,-,Haunted Office,2002,HK
6613477c20c516ce485cef9e,"[ ""Warner Bros."" ]","$1,113,575 ",42,-,28-Jul,-,The Island,2005,HK
6613477c20c516ce485cef9f,null,"$244,844 ",-,-,28-Nov,-,Dog Soldiers,2002,HK
6613477c20c516ce485cefa0,"[ ""United International Pictures"" ]","$1,098,266 ",37,-,7-Oct,-,Wallace & Gromit: The Curse of the Were-Rabbit,2005,HK
6613477c20c516ce485cefa1,null,"$219,006 ",-,-,7-Nov,-,Twenty Something Taipei,2002,HK
6613477c20c516ce485cefa2,"[ ""Emperor Motion Pictures"" ]","$1,074,146 ",34,-,22-Dec,-,A Chinese Tall Story,2005,HK
6613477c20c516ce485cefa3,null,"$199,270 ",-,-,30-May,-,40 Days and 40 Nights,2002,HK
6613477c20c516ce485cefa4,null,"$979,957 ",41,-,28-Jul,-,Seven Swords,2005,HK
6613477c20c516ce485cefa5,null,"$190,614 ",-,-,25-Oct,-,New Blood,2002,HK
6613477c20c516ce485cefa6,"[ ""Applause Entertainment"" ]","$976,256 ",31,-,24-Mar,-,The Eye 3,2005,HK
